entry_date,exit_date,expiration,strike,quantity,entry_price,exit_price,pnl_pct,pnl_dollar,days_held,exit_reason,contract_cost,entry_delta,entry_spot,entry_sma200,entry_pct_above_sma,entry_std_above_sma,entry_trailing_12m_return
2015-05-28,2015-08-20,2015-09-18,68.0,1,14.45,10.5,-0.273356401384083,-395.0,59,SMA,1445.0,0.6342441973813537,68.70295715332031,65.75789873123169,0.044786382760279214,6.8399877243179565,0.12676270285640467
2015-05-29,2015-08-20,2015-09-18,68.0,1,14.3,10.5,-0.26573426573426573,-380.0,58,SMA,1430.0,0.6005764449631754,68.29470825195312,65.78959930419921,0.038077583299614574,5.892084134281103,0.11347438465358661
2015-06-01,2015-08-20,2015-09-18,68.0,1,14.05,10.5,-0.25266903914590755,-355.0,57,SMA,1405.0,0.6072046378169675,68.40299224853516,65.81978246688843,0.03924670797789783,6.489789912973137,0.1137494448002403
2015-06-02,2015-08-20,2015-09-18,68.0,1,14.2,10.5,-0.2605633802816901,-370.0,56,SMA,1420.0,0.6061845356703237,68.4113540649414,65.84852499008178,0.03892006806903631,6.498486014292216,0.1119543914340897
2015-06-03,2015-08-20,2015-09-18,68.0,1,14.350000000000001,10.5,-0.2682926829268294,-385.0000000000002,55,SMA,1435.0000000000002,0.6185784123833836,68.53633117675781,65.87801607131958,0.04035208198377348,7.6311562059500355,0.11428340180907437
2015-06-04,2015-08-20,2015-09-18,68.0,1,13.9,10.5,-0.24460431654676262,-340.0,54,SMA,1390.0,0.5679997755328798,67.9197769165039,65.90166557312011,0.030623070385749677,5.430380263964624,0.10088120519939459
2015-08-10,2015-08-20,2015-12-18,70.0,1,11.05,8.9,-0.1945701357466063,-215.0,8,SMA,1105.0,0.40775324700335175,67.6640396118164,66.97568016052246,0.010277752307167886,1.5949007223035685,0.09302707062182125
2015-08-11,2015-08-20,2015-12-18,70.0,1,10.399999999999999,8.9,-0.14423076923076905,-149.99999999999977,7,SMA,1039.9999999999998,0.38046925406058424,67.10367584228516,66.99973775863647,0.0015513207532709735,0.23309834273325353,0.08081147127661814
2015-08-12,2015-08-20,2015-12-18,70.0,1,10.7,8.9,-0.16822429906542047,-180.0,6,SMA,1070.0,0.38654807641846856,67.22073364257812,67.02214939117431,0.002962964530498415,0.4462466414355251,0.08499999230344146
2015-08-13,2015-08-20,2015-12-18,70.0,1,10.45,8.9,-0.14832535885167453,-155.0,5,SMA,1045.0,0.3764628714512054,67.11201477050781,67.04455446243286,0.0010062011540811476,0.1556797400823753,0.07609318680501342
2015-08-14,2015-08-20,2015-12-18,70.0,1,10.75,8.9,-0.17209302325581388,-185.0,4,SMA,1075.0,0.38772513403943526,67.37964630126953,67.0643311882019,0.004701681318236978,0.7275591987042846,0.0752726203513916
2015-08-17,2015-08-20,2015-12-18,70.0,1,11.100000000000001,8.9,-0.19819819819819828,-220.00000000000023,3,SMA,1110.0000000000002,0.4123588750299334,67.72257232666016,67.08648370742797,0.009481621096825404,1.4459600177619971,0.0811719414482377
2015-08-18,2015-08-20,2015-12-18,70.0,1,11.0,8.9,-0.19090909090909092,-210.0,2,SMA,1100.0,0.4076202872359733,67.58038330078125,67.1056526184082,0.0070743769540931815,1.0853128818664883,0.06948117299242185
2016-05-06,2016-08-02,2016-09-16,63.0,1,16.0,17.0,0.0625,100.0,60,MH,1600.0,0.8081431149505831,66.82063293457031,64.36717699050904,0.03811656901502824,5.4481175913441335,-0.014732361720428466
2016-05-09,2016-08-03,2016-09-16,63.0,1,15.95,17.0,0.0658307210031348,105.0,60,MH,1595.0,0.8105844500532737,66.79518127441406,64.36563451766968,0.03774602355667645,5.402215164260587,-0.027060347969879328
2016-05-10,2016-08-04,2016-09-16,64.0,1,16.15,16.0,-0.009287925696594312,-14.999999999999773,60,MH,1614.9999999999998,0.8142271969721291,67.61770629882812,64.37192682266236,0.05042228245097485,7.095926863633532,-0.011119178108022543
2016-05-11,2016-08-05,2016-09-16,63.0,1,16.65,18.3,0.0990990990990992,165.00000000000023,60,MH,1664.9999999999998,0.8164590016657826,66.9393081665039,64.37683443069459,0.03980428299201279,5.7361914308435455,-0.018169286972565812
2016-05-12,2016-08-08,2016-09-16,63.0,1,15.8,20.1,0.27215189873417733,430.0000000000002,60,MH,1580.0,0.8203794689294649,66.9223861694336,64.3775172996521,0.03953039782407466,5.7069540458998125,-0.018417489962774036
2016-05-13,2016-08-09,2016-09-16,63.0,1,16.1,20.1,0.24844720496894412,400.0,60,MH,1610.0000000000002,0.780665937588944,66.2779312133789,64.37217580795289,0.029605266273919757,4.087208089502398,-0.03576497086044117
2016-05-16,2016-08-10,2016-09-16,63.0,1,15.7,18.1,0.15286624203821675,240.00000000000023,60,MH,1570.0,0.8200307319993305,66.95628356933594,64.37005899429322,0.040177446089835096,5.396432309094515,-0.028016547021466387
2016-05-17,2016-08-11,2016-09-16,63.0,1,16.5,20.5,0.24242424242424243,400.0,60,MH,1650.0,0.7863736689425578,66.49838256835938,64.36561086654663,0.03313526700204487,4.428575933843445,-0.03826981879554825
2016-05-18,2016-08-12,2016-09-16,62.0,1,16.25,21.6,0.3292307692307692,535.0,60,MH,1625.0,0.8229354348265949,66.33729553222656,64.36165365219117,0.030695946544688213,4.117065788459217,-0.03851401276575883
2016-05-19,2016-08-15,2016-09-16,62.0,1,16.25,20.0,0.23076923076923084,375.0,60,MH,1625.0,0.8100214595524463,66.14225769042969,64.3570976448059,0.027738355378862534,3.770409437249999,-0.04134087132795339
2016-05-20,2016-08-16,2016-09-16,63.0,1,15.3,20.5,0.33986928104575154,520.0,60,MH,1530.0,0.7994966848779961,66.63406372070312,64.35382978439331,0.03543276202751807,4.773865159731671,-0.036771458509539334
2016-05-23,2016-08-17,2016-09-16,63.0,1,15.85,18.5,0.1671924290220821,265.0,60,MH,1585.0,0.7906897575154687,66.59165954589844,64.35260801315307,0.034793485483723095,4.712471843616277,-0.03575897990188237
2016-05-24,2016-08-18,2016-09-16,64.0,1,15.3,17.6,0.15032679738562105,230.00000000000023,60,MH,1530.0,0.8008025732272779,67.44810485839844,64.35625394821167,0.0480427420880466,6.148688935511493,-0.012034758088957709
2016-05-25,2016-08-19,2016-09-16,65.0,1,15.75,16.7,0.060317460317460325,95.0,60,MH,1575.0,0.780992392741286,67.9738540649414,64.35780302047729,0.05618667628094085,7.128870292649386,-0.012408808641306113
2016-05-26,2016-08-22,2016-09-16,65.0,1,14.899999999999999,19.0,0.2751677852348995,410.0000000000002,60,MH,1489.9999999999998,0.7857428234590369,67.9229965209961,64.36189962387085,0.055329269613485464,7.462671708616039,-0.011352650084386129
2016-05-27,2016-08-23,2016-09-16,65.0,1,15.15,19.5,0.28712871287128716,435.0,60,MH,1515.0,0.8130672158729362,68.31304168701172,64.36736116409301,0.06129939850819585,8.322603760701975,0.0002684459093222902
2016-05-31,2016-08-24,2016-09-16,65.0,1,15.7,17.7,0.1273885350318471,200.0,60,MH,1570.0,0.7997745341903606,68.3385009765625,64.37349359512329,0.0615937889960905,8.481857449930997,-0.0009428136087721306
2016-06-01,2016-08-25,2016-09-16,65.0,1,15.3,18.8,0.2287581699346406,350.0,60,MH,1530.0,0.8078004238581565,68.48265838623047,64.37900865554809,0.06374204599263786,9.47434147268168,0.0010422878228864008
2016-06-02,2016-08-26,2016-09-16,66.0,1,14.850000000000001,16.1,0.08417508417508412,125.0,60,MH,1485.0000000000002,0.775316665263682,68.7794418334961,64.38429300308228,0.06826430213660041,10.466391951551895,0.003547179321742311
2016-06-03,2016-08-29,2016-09-16,65.0,1,15.75,18.7,0.1873015873015873,295.0,60,MH,1575.0,0.8237668851488136,68.54198455810547,64.3891010093689,0.06449668474377838,9.758870549109579,0.009160919983092208
2016-08-05,2016-10-31,2016-12-16,68.0,1,15.4,11.7,-0.24025974025974028,-370.0,60,MH,1540.0,0.8182367639354329,71.16804504394531,65.65957107543946,0.08389445557262172,16.26210630229481,0.06481582314821477
2016-08-08,2016-11-01,2016-12-16,68.0,1,16.25,11.9,-0.2676923076923077,-435.0,60,MH,1625.0,0.8201203760712645,71.21904754638672,65.69192642211914,0.08413699255448448,16.423773647381992,0.0674490810844437
2016-08-09,2016-11-02,2016-12-16,68.0,1,15.75,10.8,-0.3142857142857143,-495.0,60,MH,1575.0,0.8115056780208246,71.10857391357422,65.71873180389404,0.08201378757221862,18.280184468154655,0.05090642417329572
2016-08-10,2016-11-03,2016-12-16,68.0,1,15.6,11.0,-0.2948717948717948,-460.0,60,MH,1560.0,0.7943942062934704,70.9215316772461,65.74330020904542,0.07876439807151972,17.3692840297463,0.05689488373087204
2016-08-11,2016-11-04,2016-12-16,69.0,1,13.9,11.0,-0.2086330935251799,-290.0,60,MH,1390.0,0.7711348017332134,71.44852447509766,65.77172138214111,0.08631069665903499,18.245509084090603,0.06289414892433753
2016-08-12,2016-11-07,2016-12-16,69.0,1,14.2,10.4,-0.2676056338028169,-380.0,60,MH,1420.0,0.7695096870893366,71.38053131103516,65.80139839172364,0.08478745217690162,17.904357699671767,0.06360286686554861
2016-08-15,2016-11-08,2016-12-16,69.0,1,15.200000000000001,11.5,-0.24342105263157898,-370.0,60,MH,1520.0,0.7866800839016723,71.72054290771484,65.8289119720459,0.08949913889159843,18.555048366011686,0.0644244492919448
2016-08-16,2016-11-09,2016-12-16,68.0,1,16.75,12.1,-0.27761194029850744,-465.0,60,MH,1675.0,0.8079537070680625,71.31256103515625,65.85480556488037,0.08287558399817742,16.64548455030249,0.0530102236988248
2016-08-17,2016-11-10,2016-12-16,68.0,1,15.85,13.5,-0.1482649842271293,-235.0,60,MH,1585.0,0.8190903617552276,71.3635482788086,65.88112213134765,0.08321695153477486,17.089063436668525,0.05598022374613576
2016-08-18,2016-11-11,2016-12-16,69.0,1,16.25,12.5,-0.23076923076923073,-375.0,60,MH,1625.0,0.7964200091224471,71.74602508544922,65.90502559661866,0.08862752780920309,18.091816963766853,0.06984892253952468
2016-08-19,2016-11-14,2016-12-16,69.0,1,14.8,14.8,0.0,0.0,60,MH,1480.0,0.8001012518497239,71.7715072631836,65.92851047515869,0.08862625207081688,18.789480057340874,0.09285466093134631
2016-08-22,2016-11-15,2016-12-16,69.0,1,15.65,13.5,-0.13738019169329074,-215.0,60,MH,1565.0,0.7795167944132144,71.6865234375,65.95270446777344,0.08693834492455543,18.536885129025386,0.12214399446815882
2016-08-23,2016-11-16,2016-12-16,69.0,1,15.95,15.2,-0.047021943573667735,-75.0,60,MH,1595.0,0.7963813144880283,72.00102233886719,65.97897464752197,0.09127222306070495,19.46882349976431,0.17394463141190597
2016-08-24,2016-11-17,2016-12-16,68.0,1,16.65,14.9,-0.10510510510510496,-174.99999999999977,60,MH,1664.9999999999998,0.8082348521233811,71.4995346069336,66.00332538604736,0.08327170167168711,17.300819108333098,0.18286673545569587
2016-08-25,2016-11-18,2016-12-16,68.0,1,16.2,14.8,-0.08641975308641969,-140.0,60,MH,1620.0,0.8054784948845024,71.49103546142578,66.03082527160645,0.08269183623496601,17.222931356047827,0.1451715156081015
2016-08-26,2016-11-21,2016-12-16,68.0,1,16.15,15.5,-0.04024767801857576,-64.99999999999977,60,MH,1614.9999999999998,0.7942630964724049,71.2700424194336,66.05612838745117,0.07893157166887373,16.24848753862197,0.11300173059337615
2016-08-29,2016-11-22,2016-12-16,69.0,1,15.75,14.2,-0.09841269841269851,-155.0,60,MH,1575.0,0.7706779107882992,71.66950988769531,66.08540260314942,0.08449834705674886,17.18007425807888,0.11675976697263679
2016-08-30,2016-11-23,2016-12-16,68.0,1,16.25,17.4,0.0707692307692307,114.99999999999977,60,MH,1625.0,0.8202572515253561,71.55902099609375,66.11912174224854,0.08227422129186036,19.32731687290577,0.12323613848447179
2016-08-31,2016-11-25,2016-12-16,68.0,1,16.0,15.7,-0.018750000000000044,-30.0,60,MH,1600.0,0.7988594128749764,71.23604583740234,66.1547116470337,0.07680986076214713,17.956252814435437,0.15095612535331582
2016-09-01,2016-11-28,2016-12-16,68.0,1,15.3,16.5,0.07843137254901955,120.0,60,MH,1530.0,0.7975605150695008,71.21904754638672,66.18521907806397,0.07605668665061706,17.76739808048448,0.13262103243731627
2016-09-02,2016-11-29,2016-12-16,69.0,1,15.2,14.7,-0.03289473684210531,-50.0,60,MH,1520.0,0.7827911523138971,71.57603454589844,66.218225440979,0.08091139666216081,20.137888489278676,0.13347357555008266
2016-11-04,2016-12-08,2017-03-17,71.0,1,10.05,16.4,0.6318407960199002,634.9999999999997,23,PT,1005.0000000000001,0.45564797064242135,68.2880859375,67.64254112243653,0.009543473742285997,1.865018004450453,0.02308867608426013
2016-11-07,2016-12-12,2017-03-17,71.0,1,11.05,16.7,0.5113122171945699,565.0,24,PT,1105.0,0.5104202428119093,69.76386260986328,67.6977781677246,0.03051923560947373,4.233280613590964,0.04704344214700451
2016-11-08,2016-12-13,2017-03-17,71.0,1,11.25,16.9,0.5022222222222221,564.9999999999998,24,PT,1125.0,0.5234870069005554,70.0283203125,67.74893831253051,0.03364454199200202,5.207824993751627,0.06117892429458993
2016-11-09,2017-01-25,2017-03-17,71.0,1,11.4,17.5,0.5350877192982455,610.0,51,PT,1140.0,0.5727695596291518,70.85580444335938,67.80651365280151,0.04497047003731147,6.45210608777716,0.07017710237409802
2016-11-10,2017-02-08,2017-03-17,71.0,1,12.899999999999999,17.1,0.32558139534883757,420.00000000000045,60,MH,1289.9999999999998,0.604234122177564,71.37617492675781,67.86647996902465,0.05171470451001792,7.338479301475141,0.08450256536284861
2016-11-11,2017-02-09,2017-03-17,71.0,1,12.850000000000001,17.4,0.3540856031128401,454.99999999999955,60,MH,1285.0000000000002,0.6067865736012041,71.37617492675781,67.91805221557617,0.05091610548849878,7.233999731592007,0.1012259846645096
2016-11-14,2017-02-10,2017-03-17,71.0,1,13.55,18.1,0.33579335793357945,455.0000000000002,60,MH,1355.0,0.6422094605753661,71.97332763671875,67.97273681640625,0.05885581495884233,8.263956186667613,0.12251247399627063
2016-11-15,2017-02-13,2017-03-17,71.0,1,13.95,18.6,0.3333333333333335,465.0000000000002,60,MH,1395.0,0.6852692217313785,72.50223541259766,68.03639305114746,0.06563902289900835,9.19272263522026,0.11340526150342423
2016-11-16,2017-02-14,2017-03-17,71.0,1,13.8,19.0,0.37681159420289845,520.0,60,MH,1380.0,0.6617274228727116,72.18663024902344,68.09556077957153,0.0600783578638098,8.308456396136988,0.11099491661472749
2016-11-17,2017-02-15,2017-03-17,71.0,1,14.15,19.1,0.34982332155477036,495.0000000000002,60,MH,1415.0,0.6900138271531868,72.57047271728516,68.15491828918456,0.06478702548457595,8.950944265390037,0.09942184158383105
2016-11-18,2017-02-16,2017-03-17,71.0,1,14.1,19.3,0.36879432624113484,520.0,60,MH,1410.0,0.6845738724024047,72.39985656738281,68.21856882095337,0.0612925163734183,8.421500372580134,0.097954454576757
2016-11-21,2017-02-17,2017-03-17,71.0,1,14.4,19.1,0.32638888888888906,470.0000000000002,60,MH,1440.0,0.7283172833953353,72.97142791748047,68.29136228561401,0.06853085771364587,9.253826707515586,0.10268957027149117
2016-11-22,2017-02-21,2017-03-17,71.0,1,14.75,19.8,0.34237288135593236,505.0,60,MH,1475.0,0.7429580913401322,73.19320678710938,68.36615049362183,0.0706059396153639,9.821292903184684,0.10604092645877783
2016-11-23,2017-02-22,2017-03-17,71.0,1,15.05,18.0,0.1960132890365447,295.0,60,MH,1505.0,0.7541845547471087,73.37236785888672,68.44166574478149,0.07204240370904742,10.063798606326857,0.10510189002555848
2016-11-25,2017-02-23,2017-03-17,71.0,1,15.149999999999999,19.8,0.3069306930693072,465.0000000000002,60,MH,1514.9999999999998,0.7725271942149079,73.63681030273438,68.52263692855836,0.07463480104404115,10.837669023518725,0.10838366008350775
2016-11-28,2017-02-24,2017-03-17,71.0,1,15.0,17.6,0.17333333333333334,260.0000000000002,60,MH,1500.0,0.7309809903162403,73.14204406738281,68.59489139556885,0.06628996094755392,9.216776024067375,0.10121501669476318
2016-11-29,2017-02-27,2017-03-17,71.0,1,14.8,20.0,0.3513513513513513,520.0,60,MH,1480.0,0.7380380127791778,73.19320678710938,68.66153844833374,0.06600009905378991,9.16441761812086,0.10393977844981617
2016-11-30,2017-02-28,2017-03-17,71.0,1,15.05,18.2,0.20930232558139528,315.0,60,MH,1505.0,0.7334602872840597,73.21027374267578,68.72274515151977,0.06529902991013983,9.6441869686609,0.09407952135046371
2016-12-01,2017-03-01,2017-03-17,71.0,1,15.05,20.5,0.3621262458471761,545.0,60,MH,1505.0,0.7106939224640538,72.9885025024414,68.78347570419311,0.06113425870382347,9.402871449734972,0.10533301644825355
2016-12-02,2017-03-02,2017-03-17,71.0,1,14.75,20.5,0.38983050847457634,575.0,60,MH,1475.0,0.7114475071508378,73.00553131103516,68.84521936416625,0.0604299323219868,9.492987980489607,0.12156833282034962
2017-02-03,2017-05-02,2017-06-16,73.0,1,15.899999999999999,16.3,0.025157232704402732,40.00000000000023,60,MH,1589.9999999999998,0.8063756002503942,76.01617431640625,70.91322860717773,0.07196041993090142,16.243485085509324,0.25234700557841383
2017-02-06,2017-05-03,2017-06-16,73.0,1,15.9,15.8,-0.0062893081761006275,-10.0,60,MH,1590.0,0.7883550680654128,75.81108093261719,70.95428020477294,0.06844972162112833,15.35418985187593,0.27051111595417665
2017-02-07,2017-05-04,2017-06-16,73.0,1,14.8,16.1,0.08783783783783794,130.00000000000023,60,MH,1480.0,0.7858281822633533,75.73419952392578,70.99282745361329,0.06678663521903683,15.667878281850463,0.29653575616546646
2017-02-08,2017-05-05,2017-06-16,73.0,1,15.6,17.2,0.10256410256410264,160.0,60,MH,1560.0,0.7923643777082445,75.89653778076172,71.03362796783448,0.06845926291599903,16.005512108474026,0.30326781476138254
2017-02-09,2017-05-08,2017-06-16,73.0,1,16.55,15.6,-0.05740181268882183,-95.0,60,MH,1655.0,0.8293115671501763,76.36649322509766,71.07440402984619,0.07445843925795231,16.778696081760852,0.3105781281669493
2017-02-10,2017-05-09,2017-06-16,74.0,1,15.8,15.3,-0.03164556962025311,-50.0,60,MH,1580.0,0.7966755077000658,76.79377746582031,71.11511173248292,0.07985174451668026,17.642990786168582,0.336879125070908
2017-02-13,2017-05-10,2017-06-16,74.0,1,16.15,14.5,-0.10216718266253866,-164.99999999999977,60,MH,1614.9999999999998,0.812641089890501,77.13555145263672,71.1615986251831,0.08394910939141713,18.317544181022075,0.3142620408405741
2017-02-14,2017-05-11,2017-06-16,75.0,1,15.25,13.6,-0.1081967213114754,-165.0,60,MH,1525.0,0.7707460415045355,77.34066772460938,71.21118862152099,0.0860746635709992,19.129169676762086,0.2919439225358418
2017-02-15,2017-05-12,2017-06-16,74.0,1,16.65,16.7,0.0030030030030030463,5.000000000000227,60,MH,1664.9999999999998,0.8258525236061782,77.71663665771484,71.26066558837891,0.0905965586488819,19.904922612387832,0.27469241627165464
2017-02-16,2017-05-15,2017-06-16,74.0,1,16.8,14.7,-0.1250000000000001,-210.0,60,MH,1680.0,0.8206745380940154,77.52011108398438,71.31297588348389,0.08704075413487355,19.810710394089835,0.27411346886303667
2017-02-17,2017-05-16,2017-06-16,75.0,1,15.6,14.9,-0.04487179487179482,-70.0,60,MH,1560.0,0.7780237173726317,77.67388153076172,71.3682173538208,0.08835395377300033,20.225962883134898,0.2805469857647558
2017-02-21,2017-05-17,2017-06-16,75.0,1,15.75,13.5,-0.1428571428571429,-225.0,60,MH,1575.0,0.8089331267163515,78.22077941894531,71.42627815246583,0.09512607183557864,21.690137169839886,0.2673542091420722
2017-02-22,2017-05-18,2017-06-16,75.0,1,16.4,13.0,-0.20731707317073167,-339.9999999999998,60,MH,1639.9999999999998,0.7959962403466154,78.03279113769531,71.48233894348145,0.09163735114198027,22.39269720403059,0.2795240650876396
2017-02-23,2017-05-19,2017-06-16,75.0,1,16.5,13.5,-0.18181818181818177,-300.0,60,MH,1650.0,0.7893406502090362,77.89608001708984,71.53784343719482,0.08887934377665582,22.818373715968548,0.26972939392030626
2017-02-24,2017-05-22,2017-06-16,75.0,1,15.95,14.8,-0.07210031347962376,-115.0,60,MH,1595.0,0.8063039053637575,78.10969543457031,71.59030338287353,0.0910652943713661,23.915384180059984,0.25918595634171715
2017-02-27,2017-05-23,2017-06-16,75.0,1,16.3,15.6,-0.042944785276073705,-70.0,60,MH,1630.0,0.8060628850112352,78.28914642333984,71.64705257415771,0.09270575146559289,25.261799326882453,0.2598514184127234
2017-02-28,2017-05-24,2017-06-16,75.0,1,16.450000000000003,14.6,-0.11246200607902757,-185.00000000000023,60,MH,1645.0000000000002,0.7706783250404379,77.88751983642578,71.70187824249268,0.08626889205068693,23.838910373023108,0.2629901307642193
2017-03-01,2017-05-25,2017-06-16,75.0,1,17.799999999999997,14.5,-0.1853932584269662,-329.9999999999998,60,MH,1779.9999999999998,0.8271421683609856,78.84455871582031,71.76471138000488,0.09865360285958065,22.769346472770366,0.24961898299051066
2017-03-02,2017-05-26,2017-06-16,75.0,1,17.0,14.7,-0.1352941176470589,-230.0,60,MH,1700.0,0.8152211574361873,78.33184051513672,71.8215891647339,0.09064476887959913,19.528751388711793,0.23259324514510338
2017-03-03,2017-05-30,2017-06-16,76.0,1,15.45,15.0,-0.029126213592232997,-45.0,60,MH,1545.0,0.7695576684264996,78.32332611083984,71.88071388244629,0.08962921874885389,19.216204707628975,0.22127268667392896
2017-05-05,2017-08-01,2017-09-15,76.0,1,15.55,15.7,0.009646302250803762,15.0,60,MH,1555.0,0.7952670492802554,78.7872314453125,73.95241050720215,0.06537746241063361,13.628694870985559,0.18283837455364949
2017-05-08,2017-08-02,2017-09-15,76.0,1,16.0,15.1,-0.05625000000000002,-90.0,60,MH,1600.0,0.8028813603973401,78.60709381103516,73.9919856262207,0.06237308197306972,12.909213559337857,0.1763895425535098
2017-05-09,2017-08-03,2017-09-15,76.0,1,15.95,16.1,0.009404388714733702,15.000000000000227,60,MH,1595.0,0.7958615296256831,78.55564880371094,74.0290512084961,0.06114623274673732,12.67827997816958,0.17606760405337396
2017-05-10,2017-08-04,2017-09-15,76.0,1,15.6,16.3,0.044871794871794934,70.0,60,MH,1560.0,0.8084883541589867,78.85586547851562,74.06842521667481,0.06463537260088839,13.245651481429658,0.1662014255559312
2017-05-11,2017-08-07,2017-09-15,76.0,1,15.65,16.5,0.054313099041533475,85.0,60,MH,1565.0,0.7815889725352732,78.5298843383789,74.10459693908692,0.05971677307589327,12.57438225269501,0.17315052230663586
2017-05-12,2017-08-08,2017-09-15,75.0,1,16.25,18.2,0.11999999999999988,195.0,60,MH,1625.0,0.8252981982647563,78.17823028564453,74.14088043212891,0.05445511072951918,11.933835642680215,0.16819251016712822
2017-05-15,2017-08-09,2017-09-15,76.0,1,15.5,15.3,-0.012903225806451535,-20.0,60,MH,1550.0,0.7938090670638742,78.64999389648438,74.17884254455566,0.06027529142481706,13.67514937143473,0.18666941554458227
2017-05-16,2017-08-10,2017-09-15,76.0,1,15.7,15.6,-0.006369426751592355,-10.0,60,MH,1570.0,0.7769728665709923,78.44410705566406,74.21543533325195,0.05697833211412122,12.959763560833434,0.17157200002643536
2017-05-17,2017-08-11,2017-09-15,74.0,1,16.45,18.1,0.10030395136778125,165.00000000000023,60,MH,1645.0,0.748327287025442,77.2346420288086,74.24729831695556,0.04023504934954409,7.057173840505001,0.16145143755056757
2017-05-18,2017-08-14,2017-09-15,74.0,1,16.4,18.9,0.15243902439024382,250.0,60,MH,1639.9999999999998,0.7684786445572614,77.40621185302734,74.28363147735595,0.04203591442110976,7.789559483831869,0.16685811852886756
2017-05-19,2017-08-15,2017-09-15,75.0,1,15.75,17.8,0.13015873015873014,205.0,60,MH,1575.0,0.7883229746557929,78.03237915039062,74.32109806060791,0.049935767724478636,8.82225653319839,0.1797658845516148
